SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
29939,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040545,EA,10.28,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32104,"Lang Turner Licensing Monthly Wall Calendar, 12"" x 24"", Colorado Rockies, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011848,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31563,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", California Nature, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li> <li>Features 12 stunning images from California.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14.62,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30726,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Black Labs, January to December 2022, 16985","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Black labs on each spread to brighten your day.</li></ul>",,WILLOW CREEK PRESS,16985,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31702,"AT-A-GLANCE® Multi-Schedule Monthly Wall Calendar, 15"" x 12"", Navy, January To December 2022, PM22MS28","Keep everyone on the same page with the AT-A-GLANCE Multi-Schedule Monthly Wall Calendar. Shaded blocks let you categorize plans for home, work and family, and a full-year reference calendar across the bottom allows quick date checking.","<ul><li>1 page per month with shaded blocks.</li> <li>12-months: January to December.</li> <li>Made with bleed-resistant paper for worry-free writing.</li> <li>Twin wire binding with built-in hanging loop for easy wall display.</li> <li>Includes reference calendars and repositionable stickers in 3 different colors to track different projects, people and events.</li> <li>Printed in navy.</li></ul>",,"ACCO BRANDS USA, LLC",PM22MS2822,EA,,* Note important dates * Multi-Schedule * Navy * Monthly Office Depot paper File folders FORAY pens and pencils,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29305,,,<ul></ul>,,PERFECT TIMING INC,21998051415,EA,15.85,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
30840,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Shiba Inus, January to December 2022, 19597","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Photos of cute and cuddly shiba inus on each monthly spread.</li></ul>",,WILLOW CREEK PRESS,19597,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30572,"Willow Creek Press Animals Monthly Wall Calendar, Orcas, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of Orcas.</li></ul>",,WILLOW CREEK PRESS,12826,EA,15,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29091,"Office Depot® Brand Monthly Academic Desk Calendar, 22"" x 17"", Geometric, July 2020 To June 2021, DX190674-006","Having a large calendar on your desk makes your upcoming plans hard to miss. This calendar offers an entire month on each page, so you can sort out extra-curricular activities, meetings, medical appointments and other important personal and professional e",<ul><li>1 page per month. Offers notes sections and reference calendars to keep you on track.</li> <li>Daily blocks let you jot down events for each day.</li> <li>12 months: July to June of the following year.</li> <li>International holidays are noted for simple reference.</li></ul>,,OFFICE DEPOT,DX190674-006,EA,9.81,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
27964,"ComplyRight State-Specific Job Applications, Minnesota, 8-1/2"" x 11"", White, Pack Of 50",Gather the information you need for a thorough hiring process,"<ul><li>State-compliant job applications include all legal and mandatory disclosures to ensure a thorough, legal job hiring process.</li> <li>Double-sided pages reduce paper waste.</li> <li>White paper printed with easy-to-read blue and green ink.</li> <li>Attorney-approved language helps minimize legal issues.</li> <li>Applications meet all EEOC and ADA requirements to protect against discrimination charges and failure-to-hire claims.</li> <li>ComplyRight tip sheet offers helpful information for proper, compliant use.</li></ul>",,"TAX FORMS PRINTING, INC.",A2179MN,PK,45.36,"* Streamline your hiring process * State-specific applications help you meet legal requirements * Includes mandatory disclosures and omissions * Created and reviewed by HR professionals and attorneys * 17"" x 11"", folds to 8 1/2"" x 11"" * Color FORAY pens P",SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_321000,Forms - Business,SUB_321003,Forms - Employment
28860,"Office Depot® Brand Undated Weekly List Pad, 4"" x 9"", Flowers, 2019, ODUS1930-005","Make this list pad your go-to for noting weekly appointments, meetings and more. Thanks to the mountable design, it's simple to find a spot for your reminders where they'll easily get noticed.","<ul><li>1 page per week with ample room for notes.</li> <li>Undated format allows personalized scheduling.</li> <li>Secures to a refrigerator, file cabinet and other areas.</li></ul>",,OFFICE DEPOT,ODUS1930-005,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
31192,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Cow A Bunga, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1003,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29970,,Get a daily dose of your team all year round,<ul><li>Each page features full-color action shots of your favorite athletes.</li> <li>Scaled-down size is perfect for your dorm room or office cubicle. Measures 14” tall when opened.</li> <li>Finish off 2015 with this exclusive design! Includes 4 bonus months — September to December 2015.</li></ul>,,PERFECT TIMING INC,21998040599,EA,9.94,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32203,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Barns, January to December 2022, 9781975438425","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Images of these spectacular structures from around the country accompany each monthly grid.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30886,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Studio Pets Frenchies, January to December 2022, 23181","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Studio Pets by Myrna offers full-color photos of playful Frenchies on each spread.</li></ul>",,WILLOW CREEK PRESS,23181,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32671,"Mobile OPS Unbreakable Recycled Clipboard - 0.50"" Clip Capacity - Top Opening - 8 1/2"" x 11"" - Low-profile - Black - 1 Each",,"<ul><li>Made from recycled content to promote an eco-friendly design</li> <li>Size: 9"" x 12""</li> <li>Textured cover protects your letter-size papers</li> <li>Closed privacy cover to protect documents, then open and fold back for use as a traditional clipboard</li></ul>",<p>Portfolio clipboard features a textured cover that protects your letter-size papers. Low-profile clip is designed with rubber grips that secure your files or documents firmly in place for convenient access. Vertical clipboard is made from recycled content to promote an eco-friendly design.</p>,BAUMGARTENS,61634,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_340000,Record Keeping,CLS_342000,Form Holders,SUB_342001,Clipboards
29050,"Willow Creek Press Page-A-Day Daily Desk Calendar, 5-1/2"" x 6-1/4"", What Cats Teach Us, January To December 2022","Make sure you stay on track throughout your busy week with help from this calendar. The full-color photos add a fun and exciting look, and the calendar is designed with a page for each day, making it easy to plan everything.",<ul><li>1 page per day. Notes section helps you jot down reminders.</li> <li>12 months: January to December.</li> <li>Each of the 314 pages can be torn off when the day is through.</li> <li>Features a pop-up calendar stand.</li> <li>Sleek design.</li></ul>,,WILLOW CREEK PRESS,20685,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
31963,"Lang Turner Licensing Monthly Wall Calendar, 24”H x 12”W, Golden State Warriors, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011878,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28260,ComplyRight™ Forklift DVD/CD-ROM Bilingual Training Kit,"This training kit is a simple way to make sure that your forklift operators are compliant with OSHA requirements. The all-in-one program includes information on the basics of operation, lifting and loading procedures, as well as other critical skills.","<ul><li>Comprehensive program helps make sure that forklift operators understand the basics of proper forklift operation.</li> <li>Compliant with OSHA's Powered Industrial Trucks Standard 29 CFR 1910.178.</li> <li>2-disc set includes a DVD with a 30-minute training video in English and a CD-ROM with a customizable PowerPoint® presentation along with a training handbook, training quiz, training answer key, training acknowledgement form, training certificate, study guide and training log, all in English and Spanish.</li></ul>",,"TAX FORMS PRINTING, INC.",W0806,EA,330.89,* Teaches safe forklift procedures * 2-disc set with a 30-minute video * Includes reproducibles in English and Spanish FORAY pens Office Depot paper Binders,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_323000,Forms - Healthcare,SUB_323003,Forms - OSHA
29900,"AT-A-GLANCE® QuickNotes Daily Loose-Leaf Desk Calendar Refill, 3-1/2"" x 6"", January To December 2022, E51750",Keep your schedule organized within the pages of an AT-A-GLANCE QuickNotes Daily Loose-Leaf Desk Calendar Refill. Dedicated QuickNotes space in each spread allows you to jot down notes and reminders for each day.,"<ul><li>Compatible with the 17-style base with 2 rings (sold separately).</li> <li>2 pages per day.</li> <li>Spreads include half-hourly appointment times from 7 A.M. to 5 P.M., a QuickNotes writing section and past, future and current months reference.</li> <li>12 months: January to December.</li> <li>Monthly tabs help you quickly flip to the current date.</li> <li>Stylish design.</li></ul>",,"ACCO BRANDS USA, LLC",E5175022,EA,10.69,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331003,Calendars - Desk Calendar Refills
28824,"ComplyRight™ 1099-NEC Tax Forms, 3-Up, Recipient Copy B, Laser, 8-1/2"" x 11"", Pack Of 150 Forms","Capture payments to self-employed individuals easily with ComplyRight 1099-NEC Tax Forms. Each form is acid-free to avoid yellowing and fading to remain pristine in your records, while helping you track payments made for services in the course of your tra","<ul><li>1099-NEC forms will capture any payments to non-employee service providers, such as independent contractors, freelancers, vendors, consultants and other self-employed individuals.</li> <li>Acid-free paper will resist yellowing and fading.</li></ul>",,"TAX FORMS PRINTING, INC.",NEC51115021,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
31435,,,<ul></ul>,,PERFECT TIMING INC,21998011906,EA,16.47,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30544,"Willow Creek Press Animals Monthly Wall Calendar, Hounder, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 fun images of dogs and their ""biography"".</li></ul>",,WILLOW CREEK PRESS,14837,EA,14.25,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
32170,"Brown Trout Monthly Regional Wall Calendar, 24"" x 12"", Wild & Scenic Mississippi, January to December 2022, 9781975439170","Brighten up your work space with the beautiful Brown Trout Monthly Regional Wall Calendar. Spacious daily blocks have plenty of room for appointment times, to-do's, reminders and events.",<ul><li>1 page per month. Daily blocks offer space to plan.</li> <li>12 months: January to December.</li> <li>Pages are securely stapled.</li> <li>Beautiful photos from the scenic landscapes around the state.</li> <li>Includes a bonus page with September to December of 2021.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31586,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", Michigan Nature, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14.75,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29832,"Cambridge® WorkStyle Academic Monthly Desk Calendar Planner, 21-3/4” x 17”, July 2022 To June 2023, 1606-704A",Plan out your academic year in style with a Cambridge WorkStlye academic monthly desk pad planner. Each planner has daily unruled blocks to fit all of your important notes and appointments.,<ul><li>1 page per month.</li> <li>Spreads include unruled daily blocks and ruled sections for notes and priorities.</li> <li>12 months: July to June.</li></ul>,,"ACCO BRANDS USA, LLC",1606-704A-23,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
28375,"ComplyRight™ 1095-C Tax Forms, Continuation Form, IRS Copy Of Health Coverage (Employer-Provided Health Insurance Offer And Coverage), Laser, 8-1/2"" x 11"", Pack Of 25 Forms",Keep your business in compliance with ACA requirements using these ComplyRight 1095-C forms. They’re easy to complete and allow you to report important information regarding health insurance.,<ul><li>Used to report information required under sections 6055 and 6056 about offers of health coverage and enrollment in health coverage for your employees.</li> <li>Acid-free sheets help prevent fading over time</li></ul>,,"TAX FORMS PRINTING, INC.",1095CIRSC2520,EA,10.1,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
32589,"ComplyRight™ Calendar Planner, 36"" x 24"", Burgundy, 2022","Manage employees, events and projects with ease when you have a ComplyRight Calendar Planner. The durable laminate surface can be reused again and again.",<ul><li>Write in your dates for each month.</li> <li>Durable lamination helps to avoid peeling and discoloration.</li> <li>Write-on with a dry-erase marker (included).</li> <li>Reusable.</li> <li>2-sided design allows for vertical or horizontal display.</li></ul>,,"TAX FORMS PRINTING, INC.",J0056BU,EA,29.8,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332002,"Calendars - Wall, Erasable"
30264,"Willow Creek Press Inspirational Monthly Wall Calendar, 12"" x 12"", FSC® Certified, Inspirations, January to December 2021, 12215","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Photos of the natural world with motivational quotes on each monthly spread.</li> <li>Eco-conscious choice — has one or more meaningful eco-attributes or eco-labels.</li></ul>",,WILLOW CREEK PRESS,12215,EA,14.56,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31185,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Wildlife, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1053,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29028,"Willow Creek Press Page-A-Day Daily Desk Calendar, 5-1/2"" x 6-1/4"", Getting Squirrelly, January To December 2022","Make sure you stay on track throughout your busy week with help from this calendar. The full-color photos add a fun and exciting look, and the calendar is designed with a page for each day, making it easy to plan everything.",<ul><li>1 page per day. Notes section helps you jot down reminders.</li> <li>12 months: January to December.</li> <li>Each of the 314 pages can be torn off when the day is through.</li> <li>Features a pop-up calendar stand.</li> <li>Sleek design.</li></ul>,,WILLOW CREEK PRESS,20517,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
29431,"Lang Turner Licensing Sports Monthly Desk Pad, 17"" x 22"", Chicago Blackhawks, January To December 2021","Show off your dedication to your favorite team with the Lang Turner Licensing Sports Monthly Desk Pad. Full-color team designs brighten up every month, while a notes section and large daily blocks give you plenty of space to plan and efficient schedule ea","<ul><li>1 page per month.</li> <li>Large, unlined daily blocks are ideal for flexible scheduling.</li> <li>Spreads include space for notes and a yearly reference calendar.</li> <li>12 months: January to December.</li></ul>",,PERFECT TIMING INC,21998061556,EA,17.43,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
29918,"Blueline® Net Zero Carbon Monthly Wall Calendar, 12"" x 17"", 50% Recycled, FSC® Certified, Blue/Grey, January to December 2021",Features one block per day to keep track of appointments,<ul><li>12 months: January to December.</li> <li>1 page per month.</li> <li>Year calendar located at the bottom of each sheet.</li> <li>Twin-wire binding with eyelet to suspend.</li></ul>,,"REDIFORM, INC.",C171303-21,EA,17.49,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28715,"ComplyRight™ W-2 Tax Forms, Blank Face Without Backer Instructions, 4-Up (Box Format), Laser, 8-1/2"" x 11"", Pack Of 50 Forms","Get ready for tax season with W-2 tax forms from ComplyRight. Form W-2 is used to show an employee's gross wages and withheld taxes, as well as other information like deferred compensation, contributions to a health savings account (HSA) and income from t","<ul><li>Used to report an employee's gross wages, withheld taxes and other information. </li> <li>Fill out a W-2 form for each employee paid remuneration totaling $600 or more during the reporting period. </li> <li>Compatible with laser printers.</li></ul>",,"TAX FORMS PRINTING, INC.",52095020,EA,7.41,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
28387,"ComplyRight™ 1095-C Tax Forms, IRS Copy of Health Coverage (Employer Provided Health Insurance Offer And Coverage), Laser, 8-1/2"" x 11"", Pack Of 100 Forms",Keep your business in compliance with ACA requirements using these ComplyRight 1095-C forms. They’re easy to complete and allow you to report important information regarding health insurance.,<ul><li>Used to report information required under sections 6055 and 6056 about offers of health coverage and enrollment in health coverage for your employees.</li> <li>Acid-free sheets help prevent fading over time</li></ul>,,"TAX FORMS PRINTING, INC.",1095CIRS21,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_326000,Forms - Tax Preparation,SUB_326001,Forms - Tax
28016,"Adams® Carbonless Invoice Unit Sets, 2-Part, 8 1/2"" x 7 7/16"", Multicolor, Carton Of 100 Sets",Create invoices for customers and clear copies for your records,<ul><li>Lets you present customers with invoices.</li> <li>15-lb paper ensures a quality look and feel.</li> <li>2-part carbonless design with white and canary pages for clear and easy duplication.</li> <li>Company stamp can be added to the top of each page.</li> <li>Each pack includes 100 sets.</li> <li>SFI Certified Sourcing.</li></ul>,,"CARDINAL BRANDS, INC",NC2872,EA,0.01,"* Create clear invoices and copies * Space for a company stamp * 6 packs with 100 sets each * Color * 8 1/2"" x 7 7/16"" Office Depot paper File folders FORAY pens",SEG_300000,"Dated, Forms & Record Keeping",CAT_320000,Business & Tax Forms,CLS_321000,Forms - Business,SUB_321005,Invoices
29323,,,<ul></ul>,,PERFECT TIMING INC,21998051438,EA,15.58,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
29573,"TF Publishing Arts & Entertainment Daily Desk Calendar, 5-1/4"" x 5-1/4"", Travel, January To December 2022","Keep track of your daily meetings, appointments and calls with a TF Publishing Arts & Entertainment Daily Desktop Calendar. Each page includes lined space for notes and reminders.",<ul><li>1 page per day.</li> <li>Spreads include a lined notes section and space for planning.</li> <li>12 months: January to December.</li> <li>Attached easel allows for easy setup.</li></ul>,,"THE TIME FACTORY, INC.",22-3090,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
30441,"Willow Creek Press Animals Monthly Wall Calendar, Baby Goats, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of baby goats.</li></ul>",,WILLOW CREEK PRESS,10587,EA,15.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
29609,"Lang Turner Licensing Monthly Desk Calendar, 22” x 17”, Penn State, January To December 2022",Keep all of your plans in order with a Lang Turner Licensing monthly desk pad calendar. Each desk pad contains specific areas to jot down notes.,<ul><li>1 page per month with spacious daily blocks for plans and reminders.</li> <li>Includes international holidays each month.</li> <li>Each page includes a notes section.</li> <li>12 months: January to December.</li></ul>,,PERFECT TIMING INC,22998061487,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
30508,"Willow Creek Press Animals Monthly Wall Calendar, Elephants, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of elephants.</li></ul>",,WILLOW CREEK PRESS,11638,EA,14.23,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
28888,"Blue Sky™ Monthly Desk Pad, 22"" x 17"", Mahalo, July 2019 to June 2020","Organize your large and small tasks with this helpful desk pad. Great for the home or the office, this desk pad helps you plan out your month.",<ul><li>1 page per month.</li> <li>12 months: July to June.</li> <li>Reference calendars aid in planning ahead.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,100157-A20,EA,,* Organize your month * 1 page per month * Mahalo design * Academic year FORAY pens Highlighters Office Depot notebooks,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_331000,Desk Calendars,SUB_331002,Calendars - Desk
30853,"Willow Creek Press Animals Monthly Wall Calendar, 12"" x 12"", Just Tabby Cats, January to December 2022, 19764","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Furry feline friends can be found on each monthly spread.</li></ul>",,WILLOW CREEK PRESS,19764,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
